achievements_total,appid,avg_players_median_6m,categories,coming_soon,community_id,community_size,controller_support,crawl_status,crawl_timestamp,developers,discount_percent,dlc_count,final_price,first_month_in_window,genres,has_dlc,initial_price,is_free,is_synthetic_community,label_dead,label_dead_binary,last_month,linux,mac,metacritic_score,min_months_ok,min_months_required,months_used,name,pc_min_requirements,publishers,recommendations_total,release_date,required_age,supported_languages,tags,type,windows
0.0,3555700,10.435,"Casual, Indie, RPG, Strategy",False,,,,success,2025-08-27T12:22:46.294196,Kark Project,0.0,0.0,$2.99,2025-04-01,"Casual, Indie, RPG, Strategy",False,$2.99,False,False,Dead,1,2025-07-01,False,False,,True,3,4,Liar Game,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7/8/10 (64-bit)Processor:Intel Core i3-6100 / AMD FX-6300Memory:4 GB RAMGraphics:NVIDIA GTX 750 Ti / AMD Radeon R7 260XDirectX:Version 11Network:Broadband Internet connectionStorage:2 GB available spaceSound Card:기본 내장형 사운드 카드 지원Recommended:Requires a 64-bit processor and operating systemOS:Windows 10/11 (64-bit)Processor:Intel Core i5-9600K / AMD Ryzen 5 3600Memory:8 GB RAMGraphics:NVIDIA GTX 1660 Super / AMD Radeon RX 580DirectX:Version 12Network:Broadband Internet connectionStorage:10 GB available spaceSound Card:DirectX 지원 사운드 카드*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Kark Project,35.0,"Mar 31, 2025",0.0,"English, Korean","Strategy, Multiplayer, RTS, Casual, Online Co-Op, Board Game, Turn-Based Strategy, Typing, Turn-Based Tactics, First-Person, Third Person, Cartoon, Text-Based, Drama, Crime, Atmospheric, Dark, Conversation, RPG, Indie",game,True
39.0,2822370,11.09,"Action, Adventure, Casual, Indie, Simulation",False,,,"Full Xbox Controller Support, PS4 Controller Support, Steam Input API Support",success,2025-08-26T13:49:25.716367,Games Incubator,0.0,0.0,₪73.95,2025-02-01,"Action, Adventure, Casual, Indie, Simulation",False,₪73.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Chocolate Factory Simulator,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 / Windows 11Processor:Intel Core i5-6600 / Ryzen 5 1600Memory:8 GB RAMGraphics:GTX 960 4gb VRAMDirectX:Version 11Storage:5 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 / Windows 11Processor:Intel Core i5-8600 / Ryzen 5 3600Memory:16 GB RAMGraphics:GTX 1660 TiDirectX:Version 11Storage:6 GB available space,"Games Incubator, PlayWay S.A.",16.0,"7 Jan, 2025",0.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish","Simulation, Cooking, Atmospheric, Family Friendly, Cute, Casual, First-Person, Singleplayer, Indie, Economy, Education, Funny, Stylized, Relaxing, Action, Steampunk, Adventure, Artificial Intelligence, Crafting, Resource Management",game,True
30.0,598060,5.5,"Action, Indie, RPG",False,,,Partial Xbox Controller Support,success,2025-08-26T04:21:48.996798,Damian Schloter,0.0,0.0,₪51.95,2025-02-01,"Action, Indie, RPG",False,₪51.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Slasher's Keep,"Minimum:OS *:Windows 7+ 32bitMemory:2 GB RAMGraphics:Geforce GTX 460 or equivalentDirectX:Version 9.0cStorage:2500 MB available spaceRecommended:OS *:Windows 7+ 64bitMemory:4 GB RAMGraphics:Geforce GTX 770 or betterDirectX:Version 9.0cStorage:2500 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Damian Schloter,1987.0,"19 Nov, 2020",18.0,English,"Action Roguelike, First-Person, Dungeon Crawler, RPG, Action, Indie, Roguelite, Roguelike, Gore, Hack and Slash, Violent, Procedural Generation, Loot, Singleplayer, Fantasy, FPS, Stylized",game,True
15.0,389510,1.89,"Action, Casual, Indie, Racing, Simulation, Sports",False,,,Full Xbox Controller Support,success,2025-08-25T13:14:58.889015,Paul Bird,0.0,0.0,₪14.50,2024-09-01,"Action, Casual, Indie, Racing, Simulation, Sports",False,₪14.50,False,False,Dead,1,2025-07-01,True,True,,True,3,6,Wild Animal Racing,"Minimum:OS *:Windows XPDirectX:Version 9.0c*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Marjupi Games,1415.0,"7 Mar, 2016",0.0,"English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Swedish, Ukrainian, Arabic, Korean, Thai, Turkish, Japanese, Simplified Chinese","Sexual Content, Cold War, Memes, Mature, Dark, Psychedelic, FPS, Hentai, Racing, Difficult, Family Friendly, Action, Atmospheric, Indie, Funny, Multiplayer, Sports, Casual, Comedy, Fantasy",game,True
0.0,825730,12.26,Strategy,False,,,,success,2025-08-24T02:44:02.628670,Haemimont Games,0.0,0.0,₪18.50,2025-02-01,Strategy,False,₪18.50,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Tzar: The Burden of the Crown,"Minimum:OS *:Windows XP / Vista / 7 / 8 / 10Processor:1.4 GHz or fasterMemory:1 GB RAMGraphics:3D graphics card compatible with DirectX 9.0cDirectX:Version 9.0cStorage:144 MB available spaceSound Card:DirectX 9.0c-compatible sound cardAdditional Notes:Multiplayer over LAN is available. Use Gameranger or similar service for online multiplayer.Recommended:OS *:Windows XP / Vista / 7 / 8 / 10Processor:1.4 GHz or fasterMemory:1 GB RAMGraphics:3D graphics card compatible with DirectX 9.0cDirectX:Version 9.0cStorage:144 MB available spaceSound Card:DirectX 9.0c-compatible sound cardAdditional Notes:Multiplayer over LAN is available. Use Gameranger or similar service for online multiplayer.*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Haemimont Games,482.0,"27 Jan, 2000",0.0,English,"Strategy, RTS, Classic, Medieval, Fantasy",game,True
30.0,1086410,3.38,"Casual, Indie, Simulation, Sports",False,,,,success,2025-08-24T20:39:36.947744,Hough Studio,0.0,0.0,₪36.95,2025-02-01,"Casual, Indie, Simulation, Sports",False,₪36.95,False,False,Dead,1,2025-07-01,False,True,,True,3,6,Golf Around!,"Minimum:OS *:Windows 7Processor:1.8 GHz ProcessorMemory:2 GB RAMGraphics:512 MBNetwork:Broadband Internet connectionStorage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Hough Studio,815.0,"4 Dec, 2020",0.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese","Mini Golf, Golf, Funny, Level Editor, Multiplayer, Family Friendly, Puzzle, Physics, PvP, Character Customization, 3D, Casual, Simulation, Cartoony, Singleplayer, Indie, Sports, Dragons, Co-op, Psychological Horror",game,True
0.0,3416780,7.27,,False,,,,success,2025-08-27T18:27:37.168621,,0.0,0.0,,2025-03-01,,False,,False,False,Dead,1,2025-07-01,False,False,,True,3,5,Winning Post 10 2025 体験版,,,0.0,,0.0,,,game,False
7.0,3121490,31.29,"Casual, Indie, Simulation, Free To Play",False,,,,success,2025-08-23T17:30:06.693854,Pocket Rocket Studio 🚀,0.0,0.0,Free,2025-02-01,"Casual, Indie, Simulation, Free To Play",False,Free,True,False,Dead,1,2025-07-01,False,False,,True,3,6,My Sexy Neighbor 🔞 Prologue,Minimum:OS:Windows 10 or aboveProcessor:Intel or AMDMemory:8 GB RAMGraphics:Direct X compatibleStorage:2 GB available space,Taboo Tales 💘,46.0,"Nov 13, 2024",18.0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Indonesian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese","Sexual Content, Nudity, Simulation, Mature, NSFW, Hentai, 3D, Character Customization, Dating Sim, Anime, Atmospheric, Singleplayer, Visual Novel, Adventure, Immersive Sim, Cute, Choices Matter, Relaxing, Life Sim, Casual",game,True
30.0,1848520,5.56,"Casual, Indie",False,,,"Full Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",success,2025-08-25T10:28:18.670351,"The Dead Pixel Society, LLC",0.0,0.0,₪7.25,2025-02-01,"Casual, Indie",False,₪7.25,False,False,Dead,1,2025-07-01,True,True,,True,3,6,Fruit Salad,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 or later (64-bit x86)Processor:Any modern x64 CPUMemory:2 GB RAMGraphics:Any Vulkan-compatible GPUStorage:150 MB available spaceSound Card:Any modern sound cardRecommended:Requires a 64-bit processor and operating systemOS *:Windows 7 or later (64-bit x86)Processor:2.0+ Ghz x64 CPUMemory:4 GB RAMGraphics:Any Vulkan-compatible GPUStorage:150 MB available spaceSound Card:Any modern sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","The Dead Pixel Society, LLC",271.0,"18 Nov, 2023",0.0,"English, French, Italian, German, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Spanish - Latin America","Match 3, Casual, Puzzle, Arcade, 2D, Cute, Controller, Colorful, Family Friendly, Indie, Singleplayer, Physics",game,True
50.0,3384870,6.1,"Adventure, Indie, Early Access",False,,,,success,2025-08-27T16:09:36.365897,Space Samurai Studio,0.0,0.0,$12.99,2024-12-01,"Adventure, Indie, Early Access",False,$12.99,False,False,Dead,1,2025-05-01,True,True,,True,3,6,Mutant College Demo,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:2.0 GHz Core 2 DuoMemory:4 GB RAMGraphics:Graphics card with DX10 (shader model 4.0) capabilitiesDirectX:Version 10Storage:6 GB available spaceRecommended:Requires a 64-bit processor and operating system,Space Samurai Studio,72.0,"Jan 20, 2025",18.0,"English, Italian","Sexual Content, Nudity, Mature, NSFW, Visual Novel, Hentai, Realistic, Choices Matter, Romance, Dating Sim, Story Rich, Singleplayer, Choose Your Own Adventure, Multiple Endings, Adventure, Sci-fi, Indie, Comedy, Drama, Early Access",game,True
26.0,1697700,10.3,"Adventure, Casual, Indie, RPG",False,,,,success,2025-08-24T22:37:22.523219,Garage Heathen,0.0,2.0,₪43.95,2025-02-01,"Adventure, Casual, Indie, RPG",True,₪43.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Who's Lila?,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:i3–4150 CPUMemory:4 GB RAMGraphics:Intel HD Graphics FamilyDirectX:Version 10Storage:715 MB available spaceRecommended:Requires a 64-bit processor and operating system,"Garage Heathen, IndieArk",61.0,"23 Feb, 2022",0.0,"English, Spanish - Spain, Russian, Simplified Chinese","Horror, Psychological Horror, Choose Your Own Adventure, Detective, Point & Click, Interactive Fiction, Visual Novel, Exploration, Puzzle, Surreal, Tutorial, 3D, Multiple Endings, Lore-Rich, Third Person, First-Person, Choices Matter, Nonlinear, Story Rich, Casual",game,True
87.0,551860,6.1,"Adventure, Indie, RPG, Strategy",False,,,,success,2025-08-26T00:36:58.480264,Fireblade Software,0.0,2.0,₪92.95,2025-02-01,"Adventure, Indie, RPG, Strategy",True,₪92.95,False,False,Dead,1,2025-07-01,True,True,,True,3,6,Abandon Ship,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 64-BitProcessor:2.2GHz ProcessorMemory:4 GB RAMGraphics:Intel HD Graphics 6000 or equivalentDirectX:Version 11Storage:10 GB available spaceAdditional Notes:Some owners of older ATI graphics cards may need to run the game in DirectX 9 mode.Recommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Fireblade Software,1098.0,"22 Oct, 2019",0.0,"English, Spanish - Spain, Portuguese - Brazil, Russian, Turkish, French, German, Italian, Japanese, Simplified Chinese, Polish","Pirates, Roguelite, Naval, Lovecraftian, Naval Combat, Real Time Tactics, Choose Your Own Adventure, Story Rich, Dark Fantasy, Exploration, Open World, Perma Death, Survival, Tactical, Strategy, Procedural Generation, Roguelike, RPG, Historical, Sandbox",game,True
25.0,556870,35.92,"Action, Adventure, Casual, Indie",False,,,Full Xbox Controller Support,success,2025-08-26T01:08:26.302700,EGAMER,94.0,0.0,₪3.11,2023-06-01,"Action, Adventure, Casual, Indie",False,₪51.95,False,False,Dead,1,2025-04-01,False,True,,True,3,6,Charlie's Adventure,"Minimum:OS *:Windows XP or LaterProcessor:1.5GHZ +Memory:1 GB RAMGraphics:256 MB or HigherDirectX:Version 9.0cStorage:2 GB available spaceRecommended:OS *:Windows 7 or LaterProcessor:Dual Core 2.0 GHZMemory:2 GB RAMGraphics:512 MB or HigherDirectX:Version 9.0cStorage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",SA Industry,189.0,"18 Nov, 2016",0.0,English,"Indie, Casual, Action, Adventure, Platformer, 2D",game,True
30.0,1683340,3.54,"Adventure, Casual, Indie, Racing, Simulation, Sports",False,,,,success,2025-08-24T20:46:46.544930,Better Than Life,30.0,2.0,₪50.15,2025-02-01,"Adventure, Casual, Indie, Racing, Simulation, Sports",True,₪99.99,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Kayak VR: Mirage,Minimum:OS:Windows 10Processor:Ryzen 1600 / Core i5-8600KMemory:8 GB RAMGraphics:Nvidia GeForce 1070 / AMD 5700 XTDirectX:Version 10Storage:18 GB available spaceVR Support:SteamVRRecommended:OS:Windows 10Processor:Ryzen 3600 / Intel i5 9600KMemory:16 GB RAMGraphics:Nvidia GeForce 2080DirectX:Version 11Storage:18 GB available space,Better Than Life,929.0,"12 Jul, 2022",0.0,"English, German, French, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Italian","VR, Racing, Realistic, Simulation, Immersive Sim, Nature, Physics, Relaxing, Arcade, Exploration, Casual, Score Attack, Sports, Indie, Adventure, Asynchronous Multiplayer, Linear, 6DOF, Singleplayer, Multiplayer",game,True
24.0,712970,0.13,"Simulation, Strategy",False,,,,success,2025-08-23T19:38:06.286250,Totem Games,0.0,2.0,₪92.95,2019-06-01,"Simulation, Strategy",True,₪92.95,False,False,Dead,1,2020-11-01,False,False,,True,3,6,Clad in Iron: Philippines 1898,"Minimum:OS *:Windows XP SP2Processor:CPU Pentium 4 / Athlon 1.1 GHzMemory:2048 MB RAMGraphics:compatible with DirectX 9.0C 512 MbDirectX:Version 9.0cStorage:1 GB available spaceSound Card:compatible with DirectX 16-bitRecommended:OS *:Microsoft Windows 7/8/10Processor:CPU Pentium 4 / Athlon 2,4 GHzMemory:4096 MB RAMGraphics:compatible with DirectX 9.0C 1024 MbDirectX:Version 9.0cStorage:1 GB available spaceSound Card:compatible with DirectX 16-bit*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Strategy First,29.0,"14 Nov, 2017",0.0,"English, Russian, Spanish - Spain","Simulation, Strategy, Naval, Naval Combat",game,True
33.0,525680,3.575,"Casual, Indie, Simulation, Strategy",False,,,,success,2025-08-25T22:29:57.644490,Myron Games,28.0,0.0,₪55.95,2024-12-01,"Casual, Indie, Simulation, Strategy",False,₪90.93,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Deisim,"Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Core i5 2500kMemory:4 GB RAMGraphics:Geforce GTX 970 or equivalentDirectX:Version 11Storage:2 GB available spaceVR Support:SteamVRAdditional Notes:Oculus Quest, Valve Index or equivalentRecommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Core i5 2500kMemory:8 GB RAMGraphics:Geforce GTX 980 or equivalentDirectX:Version 11Storage:2 GB available spaceVR Support:SteamVRAdditional Notes:Oculus Quest, Valve Index or equivalent",Myron Games,745.0,"1 Sep, 2022",0.0,"English, French, Italian, German, Spanish - Spain, Swedish, Simplified Chinese, Korean, Japanese, Polish, Russian, Turkish, Dutch, Portuguese - Brazil, Thai, Traditional Chinese, Spanish - Latin America","God Game, Sandbox, Building, Resource Management, Life Sim, Artificial Intelligence, Colony Sim, VR, Simulation, City Builder, Mythology, Strategy, Outbreak Sim, Relaxing, Funny, Colorful, Minimalist, Family Friendly, Singleplayer, Indie",game,True
33.0,598880,0.075,"Action, Indie",False,,,Full Xbox Controller Support,success,2025-08-26T04:24:51.792296,Haunted Tie,0.0,1.0,Free To Play,2019-04-01,"Action, Indie",True,Free To Play,True,False,Dead,1,2019-09-01,True,True,,True,3,6,Domiverse,"Minimum:OS *:Windows 7Processor:Intel Core 2 Duo E5200Memory:2 GB RAMGraphics:GeForce 9800GTX+ (1GB)DirectX:Version 10Storage:700 MB available spaceAdditional Notes:720p or 1080p, 16:9 recommended*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Haunted Tie,77.0,"7 Mar, 2018",0.0,"English, French, German, Spanish - Spain, Japanese, Portuguese - Brazil, Simplified Chinese","Action, Local Multiplayer, 2D Fighter, PvP, Multiplayer, 4 Player Local, Indie, 2D, Fighting, Pixel Graphics, Platformer, Arcade, eSports, Fast-Paced, 2D Platformer, Precision Platformer, Sci-fi, Comic Book, Cats, Fantasy",game,True
9.0,502150,22.97,Casual,False,,,,success,2025-08-25T20:40:02.457935,Exalted Guy Interactive,79.0,0.0,₪3.04,2025-02-01,Casual,False,₪14.50,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Interstellar Logistics Inc,"Minimum:OS *:Windows 7Processor:3.00 GHz AMD Phenom II X4 945Memory:4 GB RAMGraphics:ATI Radeon HD 3200Storage:850 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Exalted Guy Interactive,13.0,"15 Aug, 2016",0.0,English,"Casual, Puzzle, Sci-fi, Space, 2D, Cartoon, Comedy, Physics, Singleplayer",game,True
4.0,552000,0.015,"Action, Casual, Indie",False,,,Full Xbox Controller Support,success,2025-08-26T00:39:13.238543,Babloon Studios,0.0,0.0,,2018-10-01,"Action, Casual, Indie",False,,False,False,Dead,1,2019-09-01,False,False,,True,3,6,Blowhards,"Minimum:OS *:Win 7 or laterProcessor:Intel Core i3 or equivalentMemory:2 GB RAMGraphics:Intel HD 5500 or equivalentDirectX:Version 12Storage:1 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Babloon Studios,0.0,"28 Feb, 2017",0.0,English,"Action, Casual, Indie, 4 Player Local, Local Multiplayer, Cartoony, Fighting, Platformer, Multiplayer, Beat 'em up",game,False
0.0,3127870,2.72,"Indie, Simulation, Free To Play",False,,,,success,2025-08-23T17:49:40.091595,Joshua Sherrard,0.0,0.0,Free To Play,2025-02-01,"Indie, Simulation, Free To Play",False,Free To Play,True,False,Dead,1,2025-07-01,True,False,,True,3,6,Lu[Idle],"Minimum:OS:WinXP+ (32, 64 bit)Processor:Almost every processor will workMemory:200 MB RAMGraphics:Probably anything works even integratedStorage:50 MB available space",Joshua Sherrard,28.0,"Jul 14, 2025",0.0,English,"Simulation, Clicker, Idler, Casual, 2D, Pixel Graphics, Indie, Singleplayer, Free to Play, Early Access",game,True
55.0,2461430,9.315,"Action, Indie",False,,,,success,2025-08-23T18:37:01.567884,Backhole,0.0,0.0,₪36.95,2025-02-01,"Action, Indie",False,₪36.95,False,False,Dead,1,2025-07-01,False,True,,True,3,6,The Assistant Season 1,"Minimum:OS *:Windows XP or any newer version of WindowsProcessor:Pentium® 4 1.5 GHz / Athlon®Memory:1 GB RAMGraphics:GPU capable of showing imagesDirectX:Version 9.0Storage:2 GB available spaceSound Card:DirectX® 9 compatible*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Backhole,312.0,"27 Jun, 2023",18.0,"English, Spanish - Spain","Sexual Content, Nudity, Mature, Visual Novel, Choose Your Own Adventure, Choices Matter, Action, 3D, Nonlinear, Colorful, First-Person, Third Person, Crime, Violent, Romance, Story Rich, Thriller, Conversation, NSFW, Singleplayer",game,True
25.0,1290750,6.83,"Casual, Indie, RPG, Strategy",False,,,Full Xbox Controller Support,success,2025-08-25T11:21:41.117070,icefill,0.0,0.0,₪73.95,2025-01-01,"Casual, Indie, RPG, Strategy",False,₪73.95,False,False,Dead,1,2025-07-01,True,True,,True,3,6,Crawl Tactics,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 or higherProcessor:2.0 Ghz DualCore CPUMemory:4 GB RAMGraphics:Intel HD4000 or better, OpenGL 3.3Storage:400 MB available spaceRecommended:Requires a 64-bit processor and operating systemOS *:Windows 7 or higherProcessor:2.0 Ghz DualCore CPUMemory:4 GB RAMGraphics:Intel HD4000 or better, OpenGL 3.3Storage:1 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",icefill,141.0,"8 Dec, 2022",0.0,"English, Korean","Casual, RPG, Strategy, Turn-Based Tactics, Turn-Based, Tactical RPG, Turn-Based Combat, Indie, Party-Based RPG, Strategy RPG, Pixel Graphics, Turn-Based Strategy, Isometric, Fantasy, Grid-Based Movement, Roguelike, Difficult, Roguelite, 2D, Tactical",game,True
0.0,1557480,2.49,"Action, Adventure, RPG, Simulation, Strategy",False,,,Partial Xbox Controller Support,success,2025-08-24T11:42:55.188927,"aNCHOR Inc., fuzz, Inc.",0.0,0.0,₪79.95,2024-12-01,"Action, Adventure, RPG, Simulation, Strategy",False,₪79.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Project MIKHAIL,"Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 64bitProcessor:Intel Core i5-3570 / AMD Ryzen 3 1200Memory:4 GB RAMGraphics:GeForce GTX 970 4GB / Radeon RX 570 4GBStorage:10 GB available spaceAdditional Notes:SSE4.2/AVX required, Intel GPUs are not supported.Recommended:Requires a 64-bit processor and operating systemOS:Windows 10 64bitProcessor:Intel Core i7-7700 / AMD Ryzen 5 3500Memory:6 GB RAMGraphics:GeForce GTX 1660 6GB / Radeon RX 5600XT 6GBStorage:10 GB available spaceAdditional Notes:SSE4.2/AVX required, Intel GPUs are not supported.",aNCHOR Inc.,685.0,"26 Apr, 2024",0.0,"English, Japanese","Spectacle fighter, Hack and Slash, Military, Mechs, Robots, Swordplay, Action RPG, Action-Adventure, RPG, Strategy, 3D, Third Person, Post-apocalyptic, Action, Simulation, Anime, Sci-fi, Tactical, Adventure, Dark",game,True
0.0,324680,20.05,Strategy,False,,,,success,2025-08-25T08:33:15.511306,"Relic Entertainment, THQ Nordic",0.0,0.0,₪36.95,2025-02-01,Strategy,False,₪36.95,False,False,Dead,1,2025-07-01,False,False,72.0,True,3,6,Impossible Creatures,"Minimum:OS *:Windows 98 / ME / 2000 / XP / Vista / 7 / 8 / 10 32 or 64 bitProcessor:1 GHzMemory:512 MB RAMGraphics:DirectX compatible video card with 64 MB VRAMDirectX:Version 9.0cStorage:2 GB available spaceSound Card:DirectX compatible Sound cardRecommended:OS *:Windows XP / Vista / 7 / 8 /10 32 or 64 bitProcessor:2 GHzMemory:1 GB RAMGraphics:DirectX compatible video card with 128 MB VRAMDirectX:Version 9.0cStorage:2 GB available spaceSound Card:DirectX compatible Sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",THQ Nordic,1504.0,"7 Jan, 2003",18.0,"English, French, German, Russian","Strategy, RTS, Cult Classic, Singleplayer, Multiplayer, Base Building, Real-Time, Classic, War, Sci-fi, Retro, Action, Adventure, Character Customization",game,True
0.0,1120890,0.31,"Indie, Simulation, Strategy",False,,,,success,2025-08-24T23:21:36.850434,Clans to Kingdoms,0.0,1.0,Free Demo,2019-07-01,"Indie, Simulation, Strategy",True,Free Demo,False,False,Dead,1,2019-09-01,False,False,,True,3,3,Clans to Kingdoms Demo,"Minimum:OS *:Windows 7 32bitProcessor:Intel Pentium 2.0GHz or equivalentMemory:4 GB RAMGraphics:compatible with DirectX 10.1 (1GB VRAM)DirectX:Version 10Storage:1233 MB available spaceRecommended:OS:Windows 10Processor:Intel i5 2.5GHz, equivalent or aboveMemory:8 GB RAMGraphics:compatible with DirectX 11.0 (2GB VRAM)DirectX:Version 11Storage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Clans to Kingdoms,16.0,"15 Apr, 2019",0.0,"English, Spanish - Spain, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, French, German","Strategy, Indie, Simulation, City Builder, Local Multiplayer, Multiplayer, Singleplayer, 4X, Turn-Based Strategy, Turn-Based, Management",game,True
0.0,1494500,4.315,"Indie, Simulation",False,,,,success,2025-08-24T07:46:42.450009,Lukas Trötzmüller,0.0,0.0,₪110.95,2025-02-01,"Indie, Simulation",False,₪110.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,FWsim - Fireworks Display Simulator,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 or later (64-bit)Memory:2048 MB RAMGraphics:At least 512 MB of GPU RAMAdditional Notes:Monitor resolution at least 1280x1024Recommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Lukas Trötzmüller,106.0,"3 Nov, 2023",0.0,"English, French, Italian, German, Spanish - Spain, Russian, Simplified Chinese","Simulation, Sandbox, 3D, Relaxing, Level Editor, Singleplayer, Indie",game,True
55.0,888530,2.665,"Action, Indie, RPG",False,,,Full Xbox Controller Support,success,2025-08-24T06:38:51.725948,Breadcrumbs Interactive,0.0,2.0,₪92.95,2024-05-01,"Action, Indie, RPG",True,₪92.95,False,False,Dead,1,2025-03-01,False,False,,True,3,6,Yaga,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7, 8, 10Processor:Intel CPU Core i3-2500K 2.0GHz+ / AMD CPU Phenom II 570Memory:4 GB RAMGraphics:GeForce 8800 GTX, GT640, GT730, Radeon HD 5850, HD Graphics 530DirectX:Version 10Storage:3 GB available spaceSound Card:StereoRecommended:Requires a 64-bit processor and operating systemOS *:Windows 7, 8, 10Processor:Intel CPU Core i3-2500K 2.0GHz+ / AMD CPU Phenom II 570Memory:4 GB RAMGraphics:GeForce 8800 GTX, GT640, GT730, Radeon HD 5850, HD Graphics 530DirectX:Version 10Storage:3 GB available spaceSound Card:Stereo*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Versus Evil,531.0,"12 Jan, 2021",0.0,"English, French, German, Spanish - Spain, Russian, Italian, Simplified Chinese, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Romanian, Traditional Chinese, Turkish, Polish, Spanish - Latin America","RPG, Action, Funny, Soundtrack, Story Rich, Action RPG, Mythology, Dark Fantasy, Atmospheric, Adventure, Comedy, Hack and Slash, Choices Matter, Supernatural, Multiple Endings, Replay Value, Singleplayer, Zombies, Exploration, 2D",game,True
0.0,31840,4.77,Adventure,False,,,,success,2025-08-24T22:07:50.811016,HeR Interactive,0.0,0.0,₪36.95,2025-02-01,Adventure,False,₪36.95,False,False,Dead,1,2025-07-01,False,False,81.0,True,3,6,Nancy Drew: Danger on Deception Island ,"OS *:Windows® 98/ME/2000/XP/VistaProcessor:200MHz CPUMemory:16MB RAMGraphics:16-bit graphics video cardDirectX®:7.0 or higherHard Drive:200MB of free spaceSound:16-bit sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",HeR Interactive,254.0,"1 Oct, 2003",0.0,English,"Adventure, Point & Click, Puzzle, Story Rich, Great Soundtrack, Detective, Female Protagonist, Classic, Mouse only, Exploration, Atmospheric, Casual, Family Friendly, 2D, Retro, Linear, Drama, Remake, Funny, 2.5D",game,True
